pmid	annotator	subject_start_idx	subject_end_idx	subject_location	subject_text_span	subject_label	predicate	object_start_idx	object_end_idx	object_location	object_text_span	object_label
39515265	distant	252	254	abstract	MCI	DDF	target	157	164	abstract	patients	human
39515265	distant	265	272	abstract	dementia	DDF	target	157	164	abstract	patients	human
39515265	distant	293	330	abstract	diabetes-combined cognitive impairment	DDF	target	370	377	abstract	patients	human
39515265	distant	293	330	abstract	diabetes-combined cognitive impairment	DDF	target	389	396	abstract	families	human
39515265	distant	473	490	abstract	insulin resistance	DDF	affect	577	605	abstract	diabetic cognitive impairment	DDF
39515265	distant	473	490	abstract	insulin resistance	DDF	affect	608	610	abstract	DCI	DDF
39515265	distant	493	508	abstract	oxidative stress	DDF	affect	577	605	abstract	diabetic cognitive impairment	DDF
39515265	distant	493	508	abstract	oxidative stress	DDF	affect	608	610	abstract	DCI	DDF
39515265	distant	514	530	abstract	neuroinflammation	DDF	affect	577	605	abstract	diabetic cognitive impairment	DDF
39515265	distant	514	530	abstract	neuroinflammation	DDF	affect	608	610	abstract	DCI	DDF
39515265	distant	819	832	abstract	gut microbiota	microbiome	is linked to	880	882	abstract	DCI	DDF
39515265	distant	925	934	abstract	probiotics	dietary supplement	influence	992	994	abstract	DCI	DDF


40034519	distant	19	37	abstract	Alzheimer's disease	DDF	is a	80	101	abstract	neurological disorders	DDF
40034519	distant	48	65	abstract	multiple sclerosis	DDF	is a	80	101	abstract	neurological disorders	DDF
40034519	distant	68	69	abstract	MS	DDF	is a	80	101	abstract	neurological disorders	DDF
40034519	distant	280	281	abstract	AD	DDF	target	286	304	abstract	elderly MS patients	human
40034519	distant	966	967	abstract	AD	DDF	affect	973	974	abstract	MS	DDF


36278351	distant	25	38	title	Gut Microbiota	microbiome	is linked to	67	143	title	Chronic Psychological Stress-Aggravated Diabetes-Associated Cognitive Decline	DDF
36278351	distant	150	183	title	Traditional Chinese Herbal Formula	dietary supplement	influence	67	143	title	Chronic Psychological Stress-Aggravated Diabetes-Associated Cognitive Decline	DDF
36278351	distant	186	202	title	ZiBu PiYin Recipe	dietary supplement	influence	67	143	title	Chronic Psychological Stress-Aggravated Diabetes-Associated Cognitive Decline	DDF
36278351	distant	0	27	abstract	Chronic psychological stress	DDF	affect	59	95	abstract	diabetes-associated cognitive decline	DDF
36278351	distant	30	31	abstract	PS	DDF	affect	59	95	abstract	diabetes-associated cognitive decline	DDF
36278351	distant	322	331	abstract	chronic PS	DDF	affect	370	373	abstract	DACD	DDF
36278351	distant	322	331	abstract	chronic PS	DDF	target	378	381	abstract	rats	animal
36278351	distant	370	373	abstract	DACD	DDF	target	378	381	abstract	rats	animal
36278351	distant	564	573	abstract	chronic PS	DDF	target	616	623	abstract	ZDF rats	animal
36278351	distant	806	809	abstract	rats	animal	used by	830	848	abstract	16 S RNA sequencing	biomedical technique
36278351	distant	865	874	abstract	chronic PS	DDF	affect	885	907	abstract	cognitive abnormalities	DDF
36278351	distant	865	874	abstract	chronic PS	DDF	affect	925	928	abstract	DACD	DDF
36278351	distant	956	965	abstract	chronic PS	DDF	change abundance	1042	1050	abstract	Alistipes	bacteria
36278351	distant	956	965	abstract	chronic PS	DDF	change abundance	1056	1066	abstract	Coprococcus	bacteria
36278351	distant	956	965	abstract	chronic PS	DDF	change abundance	1089	1093	abstract	Dorea	bacteria
36278351	distant	956	965	abstract	chronic PS	DDF	change abundance	1096	1102	abstract	Blautia	bacteria
36278351	distant	956	965	abstract	chronic PS	DDF	change abundance	1105	1116	abstract	Ruminococcus	bacteria
36278351	distant	956	965	abstract	chronic PS	DDF	change abundance	1134	1140	abstract	Blautia	bacteria
36278351	distant	1222	1226	abstract	ZBPYR	dietary supplement	influence	1253	1265	abstract	hyperglycemia	DDF
36278351	distant	1222	1226	abstract	ZBPYR	dietary supplement	influence	1271	1290	abstract	cognitive impairment	DDF
36278351	distant	1222	1226	abstract	ZBPYR	dietary supplement	impact	1368	1376	abstract	Alistipes	bacteria
36278351	distant	1222	1226	abstract	ZBPYR	dietary supplement	impact	1382	1392	abstract	Coprococcus	bacteria
36278351	distant	1253	1265	abstract	hyperglycemia	DDF	target	1295	1325	abstract	chronic PS-aggravated DACD rats	animal
36278351	distant	1271	1290	abstract	cognitive impairment	DDF	target	1295	1325	abstract	chronic PS-aggravated DACD rats	animal


37992711	distant	111	128	title	multiple sclerosis	DDF	target	96	106	title	mouse model	animal
37992711	distant	13	26	abstract	gut microbiota	microbiome	is linked to	42	89	abstract	central nervous system (CNS) autoimmune diseases	DDF
37992711	distant	13	26	abstract	gut microbiota	microbiome	located in	116	136	abstract	intestinal epithelium	anatomical location
37992711	distant	373	399	abstract	intestinal epithelial cells	anatomical location	located in	333	343	abstract	Female mice	animal
37992711	distant	418	438	abstract	inflammatory response	DDF	target	333	343	abstract	Female mice	animal
37992711	distant	418	438	abstract	inflammatory response	DDF	strike	447	449	abstract	CNS	anatomical location
37992711	distant	447	449	abstract	CNS	anatomical location	located in	333	343	abstract	Female mice	animal
37992711	distant	541	556	abstract	phenylethylamine	chemical	change expression	529	536	abstract	IEC DRD2	gene
37992711	distant	541	556	abstract	phenylethylamine	chemical	impact	659	672	abstract	gut microbiota	microbiome
37992711	distant	769	786	abstract	N2-acetyl-L-lysine	chemical	influence	867	883	abstract	neurodegeneration	DDF


36179318	distant	0	18	title	Dietary Isoflavones	dietary supplement	impact	26	39	title	Gut Microbiota	microbiome
36179318	distant	0	18	title	Dietary Isoflavones	dietary supplement	influence	87	98	title	Inflammation	DDF
36179318	distant	45	62	title	Lipopolysaccharide	chemical	influence	87	98	title	Inflammation	DDF
36179318	distant	102	105	abstract	diet	food	influence	24	41	abstract	multiple sclerosis	DDF
36179318	distant	102	105	abstract	diet	food	influence	44	45	abstract	MS	DDF
36179318	distant	102	105	abstract	diet	food	impact	115	128	abstract	gut microbiota	microbiome
36179318	distant	115	128	abstract	gut microbiota	microbiome	is linked to	24	41	abstract	multiple sclerosis	DDF
36179318	distant	134	159	abstract	isoflavone-rich (ISO) diet	food	influence	208	209	abstract	MS	DDF
36179318	distant	134	159	abstract	isoflavone-rich (ISO) diet	food	influence	244	271	abstract	autoimmune encephalomyelitis	DDF
36179318	distant	332	350	abstract	dietary isoflavones	dietary supplement	administered	375	385	abstract	MS patients	human
36179318	distant	440	459	abstract	isoflavone-rich diet	food	administered	464	477	abstract	people with MS	human
36179318	distant	440	459	abstract	isoflavone-rich diet	food	administered	480	483	abstract	PwMS	human
36179318	distant	495	529	abstract	phytoestrogen-metabolizing bacteria	bacteria	located in	464	477	abstract	people with MS	human
36179318	distant	495	529	abstract	phytoestrogen-metabolizing bacteria	bacteria	located in	480	483	abstract	PwMS	human
36179318	distant	626	639	abstract	gut microbiota	microbiome	located in	644	647	abstract	mice	animal
36179318	distant	718	752	abstract	phytoestrogen-metabolizing bacteria	bacteria	located in	644	647	abstract	mice	animal
36179318	distant	909	928	abstract	phyto-free (PF) diet	food	administered	889	892	abstract	mice	animal
36179318	distant	1304	1330	abstract	anti-inflammatory cytokines	chemical	located in	1337	1367	abstract	bone marrow-derived macrophages	anatomical location
36179318	distant	1416	1422	abstract	PF diet	food	administered	1405	1408	abstract	mice	animal


27151743	distant	561	583	abstract	fibril-forming proteins	chemical	located in	588	593	abstract	humans	human
27151743	distant	1054	1068	abstract	amyloid fibrils	chemical	influence	1168	1180	abstract	HIV infection	DDF
27151743	distant	1327	1334	abstract	bacteria	bacteria	interact	1345	1351	abstract	amyloid	chemical
27151743	distant	1327	1334	abstract	bacteria	bacteria	influence	1455	1467	abstract	human disease	DDF


29992526	distant	207	217	abstract	metabolites	chemical	influence	223	241	abstract	high blood pressure	DDF
29992526	distant	493	506	abstract	gut microflora	microbiome	is linked to	443	456	abstract	blood pressure	DDF


39737164	distant	0	5	title	Lysate	chemical	influence	69	109	title	experimental autoimmune encephalomyelitis	DDF
39737164	distant	223	239	abstract	neuroinflammation	DDF	target	295	298	abstract	mice	animal
39737164	distant	287	289	abstract	EAE	DDF	target	295	298	abstract	mice	animal
39737164	distant	1052	1054	abstract	EAE	DDF	change abundance	1146	1157	abstract	lactobacilli	bacteria
39737164	distant	1052	1054	abstract	EAE	DDF	change abundance	1163	1192	abstract	segmented filamentous bacteria	bacteria
39737164	distant	1195	1203	abstract	Pd lysate	chemical	impact	1271	1282	abstract	Anaerostipes	bacteria
39737164	distant	1195	1203	abstract	Pd lysate	chemical	impact	1292	1306	abstract	Parabacteroides	bacteria
39737164	distant	1195	1203	abstract	Pd lysate	chemical	impact	1319	1328	abstract	Prevotella	bacteria
39737164	distant	1195	1203	abstract	Pd lysate	chemical	interact	1365	1386	abstract	antimicrobial peptides	chemical
39737164	distant	1365	1386	abstract	antimicrobial peptides	chemical	located in	1395	1411	abstract	intestinal mucosa	anatomical location
39737164	distant	1724	1732	abstract	Pd lysate	chemical	influence	1770	1786	abstract	neuroinflammation	DDF
39737164	distant	1724	1732	abstract	Pd lysate	chemical	influence	1821	1838	abstract	multiple sclerosis	DDF


29158778	distant	3	21	title	Helicobacter pylori	bacteria	influence	49	66	title	multiple sclerosis	DDF
29158778	distant	3	21	title	Helicobacter pylori	bacteria	influence	75	93	title	Alzheimer's disease	DDF
29158778	distant	31	44	title	gut microbiota	microbiome	is linked to	49	66	title	multiple sclerosis	DDF
29158778	distant	0	9	abstract	Alteration	DDF	affect	50	100	abstract	intestinal, inflammatory, and neurological diseases	DDF
29158778	distant	443	456	abstract	gut microbiota	microbiome	is linked to	467	487	abstract	neurological diseases	DDF
29158778	distant	443	456	abstract	gut microbiota	microbiome	is linked to	490	507	abstract	multiple sclerosis	DDF
29158778	distant	1189	1197	abstract	amyloid-β	chemical	located in	1206	1210	abstract	brain	anatomical location
29158778	distant	1312	1320	abstract	H. pylori	bacteria	influence	1381	1402	abstract	uncontrolled gastritis	DDF
29158778	distant	1554	1587	abstract	chronic <i>H. pylori</i> infection	DDF	affect	1619	1620	abstract	AD	DDF
29158778	distant	1554	1587	abstract	chronic <i>H. pylori</i> infection	DDF	affect	1662	1663	abstract	MS	DDF


27491297	distant	25	43	title	autoimmune diseases	DDF	affect	63	80	title	multiple sclerosis	DDF
27491297	distant	279	288	abstract	infections	DDF	affect	415	433	abstract	autoimmune diseases	DDF
27491297	distant	491	502	abstract	Western diet	food	influence	649	669	abstract	autoimmune conditions	DDF
27491297	distant	491	502	abstract	Western diet	food	influence	682	699	abstract	multiple sclerosis	DDF
27491297	distant	491	502	abstract	Western diet	food	influence	702	703	abstract	MS	DDF
27491297	distant	682	699	abstract	multiple sclerosis	DDF	is a	649	669	abstract	autoimmune conditions	DDF
27491297	distant	702	703	abstract	MS	DDF	is a	649	669	abstract	autoimmune conditions	DDF
27491297	distant	835	847	abstract	Western diet'	food	influence	787	798	abstract	autoimmunity	DDF
27491297	distant	835	847	abstract	Western diet'	food	impact	875	888	abstract	gut microbiota	microbiome
27491297	distant	835	847	abstract	Western diet'	food	influence	893	894	abstract	MS	DDF
27491297	distant	875	888	abstract	gut microbiota	microbiome	is linked to	893	894	abstract	MS	DDF


38920356	distant	740	750	abstract	metabolites	chemical	influence	786	802	abstract	atopic dermatitis	DDF
38920356	distant	756	769	abstract	gut microbiota	microbiome	is linked to	786	802	abstract	atopic dermatitis	DDF
38920356	distant	832	848	abstract	atopic dermatitis	DDF	affect	872	886	abstract	alopecia areata	DDF
38920356	distant	832	848	abstract	atopic dermatitis	DDF	affect	889	896	abstract	diabetes	DDF
38920356	distant	832	848	abstract	atopic dermatitis	DDF	affect	899	915	abstract	vascular dementia	DDF
38920356	distant	832	848	abstract	atopic dermatitis	DDF	affect	926	932	abstract	cancers	DDF


33504293	distant	39	48	title	Flavonoids	chemical	influence	53	70	title	Metabolic Syndrome	DDF
33504293	distant	39	48	title	Flavonoids	chemical	influence	76	100	title	Neurodegenerative Disease	DDF
33504293	distant	403	412	abstract	flavonoids	chemical	influence	432	449	abstract	metabolic diseases	DDF
33504293	distant	403	412	abstract	flavonoids	chemical	impact	535	548	abstract	gut microbiota	microbiome
33504293	distant	601	610	abstract	flavonoids	chemical	administered	615	620	abstract	humans	human
33504293	distant	1210	1212	abstract	tau	chemical	part of	1174	1187	abstract	toxic proteins	chemical


40076550	distant	43	62	title	Cognitive Impairment	DDF	target	86	105	title	Type 2 Diabetes Rats	animal
40076550	distant	0	7	abstract	Diabetes	DDF	affect	39	58	abstract	cognitive impairment	DDF
40076550	distant	69	86	abstract	insulin resistance	DDF	affect	138	145	abstract	diabetes	DDF
40076550	distant	69	86	abstract	insulin resistance	DDF	affect	151	167	abstract	cognitive decline	DDF
40076550	distant	181	189	abstract	metformin	drug	change effect	204	223	abstract	cognitive impairment	DDF
40076550	distant	277	286	abstract	hesperetin	chemical	influence	437	456	abstract	cognitive impairment	DDF
40076550	distant	1189	1198	abstract	hesperetin	chemical	influence	1243	1262	abstract	cognitive impairment	DDF


35729225	distant	28	41	title	gut microbiota	microbiome	is linked to	83	110	title	decreased executive function	DDF
35729225	distant	274	285	abstract	Blastocystis	bacteria	part of	294	307	abstract	gut microbiome	microbiome
35729225	distant	294	307	abstract	gut microbiome	microbiome	is linked to	329	358	abstract	deficits in executive function	DDF
35729225	distant	294	307	abstract	gut microbiome	microbiome	is linked to	364	396	abstract	altered gut bacterial composition	DDF
35729225	distant	477	488	abstract	Blastocystis	bacteria	interact	544	548	abstract	amino	chemical
35729225	distant	477	488	abstract	Blastocystis	bacteria	interact	587	596	abstract	pyrimidine	chemical


37767101	distant	476	489	abstract	celiac disease	DDF	is a	446	464	abstract	autoimmune diseases	DDF
37767101	distant	492	494	abstract	CeD	DDF	is a	446	464	abstract	autoimmune diseases	DDF
37767101	distant	498	512	abstract	Crohn's disease	DDF	is a	446	464	abstract	autoimmune diseases	DDF
37767101	distant	515	516	abstract	CD	DDF	is a	446	464	abstract	autoimmune diseases	DDF
37767101	distant	520	537	abstract	multiple sclerosis	DDF	is a	446	464	abstract	autoimmune diseases	DDF
37767101	distant	540	541	abstract	MS	DDF	is a	446	464	abstract	autoimmune diseases	DDF
37767101	distant	545	564	abstract	rheumatoid arthritis	DDF	is a	446	464	abstract	autoimmune diseases	DDF
37767101	distant	567	568	abstract	RA	DDF	is a	446	464	abstract	autoimmune diseases	DDF
37767101	distant	576	590	abstract	type 1 diabetes	DDF	is a	446	464	abstract	autoimmune diseases	DDF
37767101	distant	1227	1228	abstract	MS	DDF	target	1213	1220	abstract	patients	human


34224314	distant	0	6	title	Alcohol	food	influence	28	46	title	autoimmune diseases	DDF
34224314	distant	0	6	title	Alcohol	food	impact	60	73	title	gut microbiome	microbiome
34224314	distant	0	6	abstract	Alcohol	chemical	influence	36	56	abstract	systemic inflammation	DDF
34224314	distant	0	6	abstract	Alcohol	chemical	influence	83	107	abstract	chronic health conditions	DDF
34224314	distant	116	122	abstract	alcohol	chemical	influence	174	192	abstract	autoimmune diseases	DDF
34224314	distant	116	122	abstract	alcohol	chemical	influence	604	639	abstract	human and animal autoimmune diseases	DDF
34224314	distant	261	267	abstract	alcohol	chemical	influence	298	316	abstract	autoimmune diseases	DDF
34224314	distant	261	267	abstract	alcohol	chemical	influence	395	413	abstract	autoimmune diseases	DDF
34224314	distant	652	670	abstract	autoimmune diabetes	DDF	is a	604	639	abstract	human and animal autoimmune diseases	DDF
34224314	distant	673	687	abstract	thyroid disease	DDF	is a	604	639	abstract	human and animal autoimmune diseases	DDF
34224314	distant	690	717	abstract	systemic lupus erythematosus	DDF	is a	604	639	abstract	human and animal autoimmune diseases	DDF
34224314	distant	720	739	abstract	rheumatoid arthritis	DDF	is a	604	639	abstract	human and animal autoimmune diseases	DDF
34224314	distant	742	782	abstract	experimental autoimmune encephalomyelitis	DDF	is a	604	639	abstract	human and animal autoimmune diseases	DDF
34224314	distant	788	805	abstract	multiple sclerosis	DDF	is a	604	639	abstract	human and animal autoimmune diseases	DDF


36381829	distant	0	10	abstract	Alzheimer's	DDF	is a	15	39	abstract	neurodegenerative disease	DDF
36381829	distant	303	312	abstract	probiotics	dietary supplement	impact	189	198	abstract	microbiota	microbiome
36381829	distant	1402	1412	abstract	AD subjects	human	used by	1486	1514	abstract	Mini-Mental State Examination	biomedical technique
36381829	distant	1443	1448	abstract	humans	human	used by	1486	1514	abstract	Mini-Mental State Examination	biomedical technique


37903945	distant	0	17	abstract	Multiple Sclerosis	DDF	is a	29	57	abstract	chronic demyelination disease	DDF
37903945	distant	0	17	abstract	Multiple Sclerosis	DDF	strike	66	87	abstract	central nervous system	anatomical location
37903945	distant	20	21	abstract	MS	DDF	is a	29	57	abstract	chronic demyelination disease	DDF
37903945	distant	20	21	abstract	MS	DDF	strike	66	87	abstract	central nervous system	anatomical location
37903945	distant	20	21	abstract	MS	DDF	strike	90	92	abstract	CNS	anatomical location
37903945	distant	29	57	abstract	chronic demyelination disease	DDF	strike	66	87	abstract	central nervous system	anatomical location
37903945	distant	190	199	abstract	Probiotics	dietary supplement	impact	271	284	abstract	gut microbiota	microbiome
37903945	distant	388	421	abstract	Saccharomyces boulardii supplement	dietary supplement	administered	301	311	abstract	MS patients	human
37903945	distant	1003	1009	abstract	fatigue	DDF	target	1088	1102	abstract	probiotic group	human
37903945	distant	1448	1491	abstract	Saccharomyces boulardii probiotic supplement	dietary supplement	influence	1556	1559	abstract	pain	DDF
37903945	distant	1448	1491	abstract	Saccharomyces boulardii probiotic supplement	dietary supplement	influence	1562	1568	abstract	fatigue	DDF
37903945	distant	1562	1568	abstract	fatigue	DDF	target	1594	1604	abstract	MS patients	human


37479464	distant	991	992	abstract	MS	DDF	target	997	1020	abstract	individuals born preterm	human


40875959	distant	0	36	title	Stool Glial Fibrillary Acidic Protein	chemical	influence	53	82	title	Progressive Multiple Sclerosis	DDF
40875959	distant	4	17	abstract	gut microbiota	microbiome	is linked to	77	94	abstract	multiple sclerosis	DDF
40875959	distant	4	17	abstract	gut microbiota	microbiome	is linked to	97	98	abstract	MS	DDF
40875959	distant	434	443	abstract	stool GFAP	chemical	located in	504	519	abstract	healthy controls	human
40875959	distant	504	519	abstract	healthy controls	human	used by	464	496	abstract	enzyme-linked immunosorbent assay	biomedical technique
40875959	distant	522	524	abstract	HCs	human	used by	464	496	abstract	enzyme-linked immunosorbent assay	biomedical technique
40875959	distant	531	538	abstract	patients	human	used by	464	496	abstract	enzyme-linked immunosorbent assay	biomedical technique
40875959	distant	545	566	abstract	relapsing remitting MS	DDF	target	531	538	abstract	patients	human
40875959	distant	597	610	abstract	progressive MS	DDF	target	583	590	abstract	patients	human
40875959	distant	719	725	abstract	st-GFAP	chemical	located in	737	744	abstract	patients	human
40875959	distant	751	756	abstract	ProgMS	DDF	target	737	744	abstract	patients	human
40875959	distant	966	990	abstract	enteric glial hyperplasia	DDF	strike	999	1012	abstract	colonic mucosa	anatomical location
40875959	distant	966	990	abstract	enteric glial hyperplasia	DDF	target	1019	1025	abstract	patient	human
40875959	distant	999	1012	abstract	colonic mucosa	anatomical location	located in	1019	1025	abstract	patient	human
40875959	distant	1032	1053	abstract	primary progressive MS	DDF	target	1019	1025	abstract	patient	human
40875959	distant	1164	1167	abstract	RRMS	DDF	target	1150	1157	abstract	patients	human
40875959	distant	1366	1371	abstract	ProgMS	DDF	target	1352	1359	abstract	patients	human


37373057	distant	0	16	title	Dimethyl Fumarate	chemical	influence	77	89	title	Gut Disorders	DDF
37373057	distant	0	16	abstract	Dimethyl fumarate	chemical	influence	188	196	abstract	psoriasis	DDF
37373057	distant	0	16	abstract	Dimethyl fumarate	chemical	influence	202	219	abstract	multiple sclerosis	DDF
37373057	distant	19	21	abstract	DMF	chemical	influence	188	196	abstract	psoriasis	DDF
37373057	distant	19	21	abstract	DMF	chemical	influence	202	219	abstract	multiple sclerosis	DDF
37373057	distant	471	473	abstract	DMF	chemical	influence	549	576	abstract	inflammatory bowel disorders	DDF
37373057	distant	471	473	abstract	DMF	chemical	influence	585	599	abstract	Crohn's disease	DDF
37373057	distant	471	473	abstract	DMF	chemical	influence	605	622	abstract	ulcerative colitis	DDF
37373057	distant	471	473	abstract	DMF	chemical	influence	629	642	abstract	celiac disease	DDF
37373057	distant	549	576	abstract	inflammatory bowel disorders	DDF	is a	493	528	abstract	chronic inflammatory diseases of the	DDF
37373057	distant	585	599	abstract	Crohn's disease	DDF	is a	493	528	abstract	chronic inflammatory diseases of the	DDF
37373057	distant	605	622	abstract	ulcerative colitis	DDF	is a	493	528	abstract	chronic inflammatory diseases of the	DDF
37373057	distant	629	642	abstract	celiac disease	DDF	is a	493	528	abstract	chronic inflammatory diseases of the	DDF
37373057	distant	645	647	abstract	DMF	chemical	impact	791	804	abstract	gut microbiota	microbiome


39429024	distant	0	11	title	Dietary salt	dietary supplement	influence	40	59	title	cognitive impairment	DDF
39429024	distant	0	8	abstract	Excessive	DDF	affect	82	102	abstract	cardiovascular events	DDF
39429024	distant	169	182	abstract	high-salt diet	food	influence	222	241	abstract	cognitive impairment	DDF
39429024	distant	169	182	abstract	high-salt diet	food	influence	264	281	abstract	late-life dementia	DDF
39429024	distant	222	241	abstract	cognitive impairment	DDF	target	286	291	abstract	humans	human
39429024	distant	264	281	abstract	late-life dementia	DDF	target	286	291	abstract	humans	human
39429024	distant	1184	1187	abstract	salt	food	influence	1204	1229	abstract	gut immunity dysregulation	DDF
39429024	distant	1275	1278	abstract	salt	dietary supplement	influence	1204	1229	abstract	gut immunity dysregulation	DDF
39429024	distant	1380	1385	abstract	IL-17A	chemical	influence	1434	1453	abstract	vascular dysfunction	DDF
39429024	distant	1380	1385	abstract	IL-17A	chemical	influence	1459	1478	abstract	cognitive impairment	DDF


39613552	distant	0	23	title	Abnormal body mass index	DDF	affect	52	69	title	multiple sclerosis	DDF
39613552	distant	262	282	abstract	proinflammatory state	DDF	affect	330	331	abstract	MS	DDF
39613552	distant	1063	1064	abstract	MS	DDF	target	978	988	abstract	Individuals	human


40764207	distant	1723	1727	abstract	fiber	dietary supplement	impact	1811	1829	abstract	fermenting bacteria	bacteria
40764207	distant	1811	1829	abstract	fermenting bacteria	bacteria	located in	1697	1705	abstract	OS cohort	human


33805947	distant	1320	1335	abstract	natural products	dietary supplement	influence	1411	1423	abstract	CNS disorders	DDF
33805947	distant	1320	1335	abstract	natural products	dietary supplement	influence	1434	1452	abstract	Alzheimer's disease	DDF
33805947	distant	1434	1452	abstract	Alzheimer's disease	DDF	is a	1411	1423	abstract	CNS disorders	DDF


26759122	distant	643	647	abstract	urine	chemical	located in	695	705	abstract	MS patients	human
26759122	distant	859	863	abstract	Urine	chemical	located in	870	880	abstract	MS patients	human
26759122	distant	859	863	abstract	Urine	chemical	located in	942	968	abstract	healthy and NMO-SD controls	human
26759122	distant	985	995	abstract	metabolites	chemical	interact	1120	1132	abstract	ketone bodies	chemical
26759122	distant	1032	1036	abstract	urine	chemical	located in	1043	1064	abstract	MS and NMO-SD patients	human
26759122	distant	1226	1236	abstract	Metabolites	chemical	influence	1339	1340	abstract	MS	DDF
26759122	distant	1226	1236	abstract	Metabolites	chemical	impact	1434	1447	abstract	gut microbiota	microbiome
26759122	distant	1249	1253	abstract	urine	chemical	located in	1260	1270	abstract	MS patients	human
26759122	distant	1434	1447	abstract	gut microbiota	microbiome	is linked to	1339	1340	abstract	MS	DDF


39001704	distant	160	173	abstract	gut microbiota	microbiome	located in	179	201	abstract	extra-intestinal organs	anatomical location
39001704	distant	605	609	abstract	liver	anatomical location	located in	616	653	abstract	lean and diet-induced obese (DIO) mice	animal
39001704	distant	1301	1303	abstract	LPS	chemical	impact	1340	1353	abstract	Proteobacteria	bacteria
39001704	distant	1433	1443	abstract	bEV<sup>LPS	chemical	located in	1525	1529	abstract	liver	anatomical location
39001704	distant	1711	1722	abstract	bEV<sup>LPS<	chemical	located in	1737	1741	abstract	liver	anatomical location
39001704	distant	1711	1722	abstract	bEV<sup>LPS<	chemical	located in	1759	1780	abstract	peripheral circulation	anatomical location


40108895	distant	0	18	abstract	Alzheimer's Disease	DDF	is a	30	59	abstract	complex neurological condition	DDF
40108895	distant	21	22	abstract	AD	DDF	is a	30	59	abstract	complex neurological condition	DDF
40108895	distant	88	91	abstract	Diet	food	influence	181	182	abstract	AD	DDF
40108895	distant	94	109	abstract	oxidative stress	DDF	affect	181	182	abstract	AD	DDF
40108895	distant	120	133	abstract	gut microbiota	microbiome	is linked to	181	182	abstract	AD	DDF
40108895	distant	371	379	abstract	dysbiosis	DDF	change abundance	413	437	abstract	gut microbial communities	microbiome
40108895	distant	371	379	abstract	dysbiosis	DDF	affect	544	545	abstract	AD	DDF
40108895	distant	413	437	abstract	gut microbial communities	microbiome	is linked to	371	379	abstract	dysbiosis	DDF
40108895	distant	459	475	abstract	neuroinflammation	DDF	affect	371	379	abstract	dysbiosis	DDF
40108895	distant	548	563	abstract	Oxidative stress	DDF	affect	661	672	abstract	AD pathology	DDF
40108895	distant	714	729	abstract	oxidative stress	DDF	affect	775	791	abstract	cognitive decline	DDF
40108895	distant	775	791	abstract	cognitive decline	DDF	target	796	806	abstract	AD patients	human
40108895	distant	1153	1170	abstract	Mediterranean diet	food	influence	1248	1249	abstract	AD	DDF
40108895	distant	1179	1198	abstract	intermittent fasting	food	influence	1248	1249	abstract	AD	DDF
40108895	distant	1572	1587	abstract	oxidative stress	DDF	affect	1623	1624	abstract	AD	DDF


39910065	distant	0	18	title	Archaea methanogens	bacteria	interact	101	108	title	butyrate	chemical
39910065	distant	0	18	title	Archaea methanogens	bacteria	interact	114	122	title	histidine	chemical
39910065	distant	25	32	abstract	bacteria	bacteria	influence	58	64	abstract	obesity	DDF
39910065	distant	1661	1679	abstract	isolithocholic acid	chemical	located in	1739	1741	abstract	HMs	human
39910065	distant	1978	2041	abstract	histidine-, linoleic acid- and phenylalanine-related metabolites	chemical	located in	2050	2064	abstract	dorsal striatum	anatomical location
39910065	distant	2050	2064	abstract	dorsal striatum	anatomical location	located in	2069	2082	abstract	recipient mice	animal


36266965	distant	0	15	title	Oral Pathobionts	bacteria	influence	25	40	title	MS-like Symptoms	DDF
36266965	distant	0	15	title	Oral Pathobionts	bacteria	located in	45	48	title	Mice	animal
36266965	distant	25	40	title	MS-like Symptoms	DDF	target	45	48	title	Mice	animal
36266965	distant	0	24	abstract	Dysbiotic oral microbiota	microbiome	is linked to	51	68	abstract	multiple sclerosis	DDF
36266965	distant	106	120	abstract	oral microbiota	microbiome	is linked to	144	161	abstract	multiple sclerosis	DDF
36266965	distant	209	238	abstract	ligature-induced periodontitis	DDF	affect	257	297	abstract	experimental autoimmune encephalomyelitis	DDF
36266965	distant	209	238	abstract	ligature-induced periodontitis	DDF	target	308	311	abstract	mice	animal
36266965	distant	241	243	abstract	LIP	DDF	affect	257	297	abstract	experimental autoimmune encephalomyelitis	DDF
36266965	distant	257	297	abstract	experimental autoimmune encephalomyelitis	DDF	target	308	311	abstract	mice	animal
36266965	distant	300	302	abstract	EAE	DDF	target	308	311	abstract	mice	animal
36266965	distant	528	530	abstract	EAE	DDF	target	535	538	abstract	mice	animal
36266965	distant	645	675	abstract	large intestinal lamina propria	anatomical location	located in	680	687	abstract	EAE mice	animal
36266965	distant	789	801	abstract	periodontitis	DDF	affect	815	817	abstract	EAE	DDF


36552006	distant	0	25	abstract	Neurodegenerative diseases	DDF	affect	69	87	abstract	progressive loss of	DDF
36552006	distant	133	151	abstract	Alzheimer's disease	DDF	affect	69	87	abstract	progressive loss of	DDF
36552006	distant	133	151	abstract	Alzheimer's disease	DDF	is a	164	171	abstract	dementia	DDF
36552006	distant	284	289	abstract	Lipids	chemical	located in	375	388	abstract	neural tissues	anatomical location
