pmid	annotator	subject_start_idx	subject_end_idx	subject_location	subject_text_span	subject_label	predicate	object_start_idx	object_end_idx	object_location	object_text_span	object_label
39788783	student_A	126	137	abstract	sex hormones	chemical	influence	25	28	abstract	CVDs	DDF
39788783	student_A	159	172	abstract	gut microbiome	microbiome	is linked to	0	22	abstract	Cardiovascular diseases	DDF
39788783	student_A	159	172	abstract	gut microbiome	microbiome	is linked to	25	28	abstract	CVDs	DDF
39788783	student_A	1038	1049	abstract	Participants	human	used by	1072	1085	abstract	questionnaires	biomedical technique
39788783	student_A	1124	1129	abstract	stress	DDF	target	1038	1049	abstract	Participants	human
39788783	student_A	1149	1155	abstract	fatigue	DDF	target	1038	1049	abstract	Participants	human
39788783	student_A	1165	1168	abstract	pain	DDF	target	1038	1049	abstract	Participants	human
39788783	student_A	1175	1190	abstract	gender dysphoria	DDF	target	1038	1049	abstract	Participants	human


40765991	student_A	137	151	abstract	Crohn's disease	DDF	target	120	130	abstract	individuals	human
40765991	student_A	154	155	abstract	CD	DDF	target	120	130	abstract	individuals	human
40765991	student_A	286	287	abstract	CD	DDF	target	272	279	abstract	patients	human
40765991	student_A	343	354	abstract	Participants	human	used by	436	473	abstract	Global Physical Activity Questionnaire	biomedical technique
40765991	student_A	343	354	abstract	Participants	human	used by	476	479	abstract	GPAQ	biomedical technique
40765991	student_A	343	354	abstract	Participants	human	used by	490	544	abstract	Patient-reported Outcome Measurement Information System	biomedical technique
40765991	student_A	343	354	abstract	Participants	human	used by	547	552	abstract	PROMIS	biomedical technique
40765991	student_A	361	362	abstract	CD	DDF	target	343	354	abstract	Participants	human
40765991	student_A	702	703	abstract	CD	DDF	target	685	695	abstract	individuals	human
40765991	student_A	1308	1309	abstract	CD	DDF	target	1294	1301	abstract	patients	human
40765991	student_A	2051	2064	abstract	gut microbiota	microbiome	is linked to	2069	2070	abstract	CD	DDF


39317889	student_A	0	13	title	Gut Microbiota	microbiome	is linked to	24	40	title	Neuroinflammation	DDF
39317889	student_A	0	13	title	Gut Microbiota	microbiome	is linked to	45	63	title	Alzheimer's Disease	DDF
39317889	student_A	4	17	abstract	gut microbiota	microbiome	located in	77	98	abstract	gastrointestinal tract	anatomical location
39317889	student_A	4	17	abstract	gut microbiota	microbiome	is linked to	152	178	abstract	neurodegenerative disorders	DDF
39317889	student_A	4	17	abstract	gut microbiota	microbiome	is linked to	191	209	abstract	Alzheimer's disease	DDF
39317889	student_A	4	17	abstract	gut microbiota	microbiome	is linked to	212	213	abstract	AD	DDF
39317889	student_A	217	218	abstract	AD	DDF	interact	325	341	abstract	amyloid-β plaques	chemical
39317889	student_A	217	218	abstract	AD	DDF	strike	344	366	abstract	neurofibrillary tangles	anatomical location
39317889	student_A	373	389	abstract	neuroinflammation	DDF	strike	398	402	abstract	brain	anatomical location
39317889	student_A	490	503	abstract	gut microbiota	microbiome	is linked to	515	523	abstract	dysbiosis	DDF
39317889	student_A	515	523	abstract	dysbiosis	DDF	change abundance	490	503	abstract	gut microbiota	microbiome
39317889	student_A	596	612	abstract	neuroinflammation	DDF	strike	664	685	abstract	central nervous system	anatomical location
39317889	student_A	756	769	abstract	gut microbiota	microbiome	is linked to	785	801	abstract	neuroinflammation	DDF
39317889	student_A	830	831	abstract	AD	DDF	strike	807	816	abstract	glial cell	anatomical location


39478137	student_A	0	13	title	Bacteriophages	bacteria	interact	25	45	title	Enterococcus faecalis	bacteria
39478137	student_A	0	13	title	Bacteriophages	bacteria	interact	83	90	title	levodopa	drug
39478137	student_A	233	246	abstract	bacteriophages	bacteria	interact	256	276	abstract	Enterococcus faecalis	bacteria
39478137	student_A	356	363	abstract	levodopa	drug	impact	288	319	abstract	bacterial tyrosine decarboxylase	microbiome
39478137	student_A	356	363	abstract	levodopa	drug	impact	322	324	abstract	TDC	microbiome
39478137	student_A	356	363	abstract	levodopa	drug	interact	377	384	abstract	dopamine	chemical
39478137	student_A	366	371	abstract	L-DOPA	drug	impact	288	319	abstract	bacterial tyrosine decarboxylase	microbiome
39478137	student_A	366	371	abstract	L-DOPA	drug	impact	322	324	abstract	TDC	microbiome
39478137	student_A	366	371	abstract	L-DOPA	drug	interact	377	384	abstract	dopamine	chemical
39478137	student_A	1158	1163	abstract	L-DOPA	drug	change effect	1201	1211	abstract	PD behavior	DDF
39478137	student_A	1158	1163	abstract	L-DOPA	drug	interact	1242	1284	abstract	choline acetyltransferase expression levels	chemical
39478137	student_A	1166	1176	abstract	E. faecalis	bacteria	influence	1201	1211	abstract	PD behavior	DDF
39478137	student_A	1166	1176	abstract	E. faecalis	bacteria	interact	1242	1284	abstract	choline acetyltransferase expression levels	chemical
39478137	student_A	1183	1196	abstract	bacteriophages	bacteria	influence	1201	1211	abstract	PD behavior	DDF
39478137	student_A	1183	1196	abstract	bacteriophages	bacteria	interact	1242	1284	abstract	choline acetyltransferase expression levels	chemical
39478137	student_A	1242	1284	abstract	choline acetyltransferase expression levels	chemical	located in	1293	1300	abstract	striatum	anatomical location
39478137	student_A	1442	1452	abstract	E. faecalis	bacteria	influence	1404	1415	abstract	PD behaviors	DDF
39478137	student_A	1461	1474	abstract	bacteriophages	bacteria	influence	1404	1415	abstract	PD behaviors	DDF
39478137	student_A	1506	1513	abstract	dopamine	chemical	located in	1529	1533	abstract	blood	anatomical location
39478137	student_A	1506	1513	abstract	dopamine	chemical	located in	1539	1551	abstract	brain tissues	anatomical location
39478137	student_A	1529	1533	abstract	blood	anatomical location	located in	1556	1562	abstract	PD mice	animal
39478137	student_A	1539	1551	abstract	brain tissues	anatomical location	located in	1556	1562	abstract	PD mice	animal
39478137	student_A	1774	1779	abstract	L-DOPA	drug	interact	1784	1791	abstract	dopamine	chemical
39478137	student_A	1784	1791	abstract	dopamine	chemical	located in	1800	1821	abstract	gastrointestinal tract	anatomical location


25742401	student_A	0	38	title	Helicobacter pylori-specific protection	bacteria	influence	48	73	title	inflammatory bowel disease	DDF
25742401	student_A	0	38	title	Helicobacter pylori-specific protection	bacteria	interact	88	105	title	NLRP3 inflammasome	chemical
25742401	student_A	0	38	title	Helicobacter pylori-specific protection	bacteria	interact	111	115	title	IL-18	chemical
25742401	student_A	4	46	abstract	Gram-negative bacterium Helicobacter pylori	bacteria	part of	72	95	abstract	human gastric microbiota	microbiome
25742401	student_A	98	114	abstract	Chronic infection	DDF	affect	138	146	abstract	gastritis	DDF
25742401	student_A	98	114	abstract	Chronic infection	DDF	affect	167	183	abstract	gastric carcinoma	DDF
25742401	student_A	98	114	abstract	Chronic infection	DDF	affect	231	274	abstract	allergic and chronic inflammatory conditions	DDF
25742401	student_A	121	129	abstract	H. pylori	bacteria	influence	98	114	abstract	Chronic infection	DDF
25742401	student_A	121	129	abstract	H. pylori	bacteria	influence	138	146	abstract	gastritis	DDF
25742401	student_A	121	129	abstract	H. pylori	bacteria	influence	167	183	abstract	gastric carcinoma	DDF
25742401	student_A	121	129	abstract	H. pylori	bacteria	influence	231	274	abstract	allergic and chronic inflammatory conditions	DDF
25742401	student_A	556	572	abstract	H. pylori extract	bacteria	influence	493	524	abstract	experimental H. pylori infection	DDF
25742401	student_A	556	572	abstract	H. pylori extract	bacteria	influence	595	601	abstract	colitis	DDF
25742401	student_A	556	572	abstract	H. pylori extract	bacteria	influence	626	640	abstract	type I diabetes	DDF
25742401	student_A	556	572	abstract	H. pylori extract	bacteria	influence	646	663	abstract	multiple sclerosis	DDF
25742401	student_A	809	830	abstract	experimental infection	DDF	affect	966	1011	abstract	dextran sodium sulfate-induced chronic colitis	DDF
25742401	student_A	809	830	abstract	experimental infection	DDF	affect	1020	1050	abstract	T-cell transfer-induced colitis	DDF
25742401	student_A	837	845	abstract	H. pylori	bacteria	influence	809	830	abstract	experimental infection	DDF
25742401	student_A	837	845	abstract	H. pylori	bacteria	influence	966	1011	abstract	dextran sodium sulfate-induced chronic colitis	DDF
25742401	student_A	837	845	abstract	H. pylori	bacteria	influence	1020	1050	abstract	T-cell transfer-induced colitis	DDF
25742401	student_A	886	902	abstract	H. pylori extract	bacteria	influence	966	1011	abstract	dextran sodium sulfate-induced chronic colitis	DDF
25742401	student_A	886	902	abstract	H. pylori extract	bacteria	influence	1020	1050	abstract	T-cell transfer-induced colitis	DDF
25742401	student_A	1289	1326	abstract	dextran sodium sulfate-induced colitis	DDF	interact	1349	1366	abstract	NLRP3 inflammasome	chemical
25742401	student_A	1289	1326	abstract	dextran sodium sulfate-induced colitis	DDF	interact	1372	1385	abstract	interleukin-18	chemical
25742401	student_A	1431	1471	abstract	experimental autoimmune encephalomyelitis	DDF	is a	1404	1422	abstract	autoimmune diseases	DDF
25742401	student_A	1477	1491	abstract	type I diabetes	DDF	is a	1404	1422	abstract	autoimmune diseases	DDF
25742401	student_A	1640	1648	abstract	H. pylori	bacteria	part of	1624	1637	abstract	gut microbiota	microbiome
25742401	student_A	1640	1648	abstract	H. pylori	bacteria	influence	1707	1733	abstract	inflammatory bowel diseases	DDF


40322723	student_A	0	21	title	Altered Gut Microbiota	microbiome	located in	67	88	title	Depression Individuals	human
40322723	student_A	27	43	title	Plasma Metabolome	chemical	located in	67	88	title	Depression Individuals	human
40322723	student_A	95	109	title	Ischemic Stroke	DDF	target	67	88	title	Depression Individuals	human
40322723	student_A	64	78	abstract	ischemic stroke	DDF	affect	0	9	abstract	Depression	DDF
40322723	student_A	81	82	abstract	IS	DDF	affect	0	9	abstract	Depression	DDF
40322723	student_A	115	128	abstract	gut microbiota	microbiome	located in	150	166	abstract	depression people	human
40322723	student_A	185	186	abstract	IS	DDF	target	150	166	abstract	depression people	human
40322723	student_A	227	240	abstract	gut microbiota	microbiome	is linked to	266	267	abstract	IS	DDF
40322723	student_A	266	267	abstract	IS	DDF	target	284	289	abstract	people	human
40322723	student_A	296	305	abstract	depression	DDF	target	284	289	abstract	people	human
40322723	student_A	367	376	abstract	depression	DDF	target	331	351	abstract	hospitalized patients	human
40322723	student_A	382	383	abstract	IS	DDF	target	331	351	abstract	hospitalized patients	human
40322723	student_A	424	433	abstract	depression	DDF	target	393	417	abstract	age-/sex-matched patients	human
40322723	student_A	532	555	abstract	gut microbial ecosystems	microbiome	used by	470	496	abstract	genetic analysis techniques	biomedical technique
40322723	student_A	532	555	abstract	gut microbial ecosystems	microbiome	used by	499	522	abstract	16S rRNA gene sequencing	biomedical technique
40322723	student_A	713	722	abstract	depression	DDF	target	701	706	abstract	people	human
40322723	student_A	741	742	abstract	IS	DDF	target	701	706	abstract	people	human
40322723	student_A	810	817	abstract	IS group	human	used by	994	1021	abstract	Linear discriminant analysis	biomedical technique
40322723	student_A	810	817	abstract	IS group	human	used by	1024	1026	abstract	LDA	biomedical technique
40322723	student_A	846	857	abstract	gut bacteria	bacteria	located in	810	817	abstract	IS group	human
40322723	student_A	846	857	abstract	gut bacteria	bacteria	interact	868	893	abstract	pro-inflammatory molecules	chemical
40322723	student_A	909	940	abstract	Gram-negative Enterobacteriaceae	bacteria	located in	810	817	abstract	IS group	human
40322723	student_A	909	940	abstract	Gram-negative Enterobacteriaceae	bacteria	interact	953	970	abstract	lipopolysaccharide	chemical
40322723	student_A	909	940	abstract	Gram-negative Enterobacteriaceae	bacteria	interact	973	975	abstract	LPS	chemical
40322723	student_A	1106	1124	abstract	beneficial microbes	bacteria	located in	1074	1081	abstract	IS group	human
40322723	student_A	1186	1203	abstract	Acidaminococcaceae	bacteria	located in	1074	1081	abstract	IS group	human
40322723	student_A	1244	1252	abstract	Roseburia	bacteria	located in	1074	1081	abstract	IS group	human
40322723	student_A	1301	1316	abstract	Fusicatenibacter	bacteria	located in	1074	1081	abstract	IS group	human
40322723	student_A	1391	1408	abstract	plasma metabolites	chemical	located in	1447	1452	abstract	people	human
40322723	student_A	1391	1408	abstract	plasma metabolites	chemical	located in	1466	1478	abstract	non-IS groups	human
40322723	student_A	1459	1460	abstract	IS	DDF	target	1447	1452	abstract	people	human
40322723	student_A	1501	1514	abstract	Alloprevotella	bacteria	interact	1584	1594	abstract	metabolites	chemical
40322723	student_A	1527	1550	abstract	Bacteroides massiliensis	bacteria	interact	1584	1594	abstract	metabolites	chemical
40322723	student_A	1651	1660	abstract	depression	DDF	target	1639	1644	abstract	people	human
40322723	student_A	1651	1660	abstract	depression	DDF	interact	1733	1742	abstract	metabolite	chemical
40322723	student_A	1666	1667	abstract	IS	DDF	target	1639	1644	abstract	people	human
40322723	student_A	1666	1667	abstract	IS	DDF	interact	1733	1742	abstract	metabolite	chemical
40322723	student_A	1714	1727	abstract	gut microbiome	microbiome	located in	1639	1644	abstract	people	human
40322723	student_A	1733	1742	abstract	metabolite	chemical	located in	1639	1644	abstract	people	human
40322723	student_A	1781	1790	abstract	depression	DDF	target	1769	1774	abstract	people	human
40322723	student_A	1887	1888	abstract	IS	DDF	target	1893	1909	abstract	depression people	human


35209070	student_A	0	35	title	Natural Dietary Compound Xanthohumol	chemical	impact	51	64	title	Gut Microbiota	microbiome
35209070	student_A	0	35	title	Natural Dietary Compound Xanthohumol	chemical	influence	112	130	title	Alzheimer's Disease	DDF
35209070	student_A	283	293	abstract	xanthohumol	chemical	impact	320	340	abstract	intestinal microflora	microbiome
35209070	student_A	296	297	abstract	Xn	chemical	impact	320	340	abstract	intestinal microflora	microbiome
35209070	student_A	320	340	abstract	intestinal microflora	microbiome	used by	224	252	abstract	16S rDNA sequencing technique	biomedical technique
35209070	student_A	626	627	abstract	Xn	chemical	influence	637	657	abstract	cognitive dysfunction	DDF
35209070	student_A	626	627	abstract	Xn	chemical	impact	736	749	abstract	gut microbiota	microbiome
35209070	student_A	736	749	abstract	gut microbiota	microbiome	located in	788	799	abstract	younger mice	animal
35209070	student_A	736	749	abstract	gut microbiota	microbiome	located in	836	845	abstract	older mice	animal
35209070	student_A	876	894	abstract	Gammaproteobacteria	bacteria	interact	957	958	abstract	Xn	chemical
35209070	student_A	964	978	abstract	Nodosilineaceae	bacteria	interact	1053	1054	abstract	Xn	chemical
35209070	student_A	991	1003	abstract	Rikenellaceae	bacteria	interact	1053	1054	abstract	Xn	chemical
35209070	student_A	1226	1227	abstract	Xn	chemical	impact	1294	1314	abstract	intestinal microflora	microbiome
35209070	student_A	1226	1227	abstract	Xn	chemical	influence	1420	1421	abstract	AD	DDF


39088165	student_A	61	80	title	Lactic Acid Bacteria	bacteria	interact	118	137	title	Levodopa-Benserazide	drug
39088165	student_A	70	105	abstract	intestinal and neuronal inflammation	DDF	affect	110	128	abstract	Parkinson's disease	DDF
39088165	student_A	70	105	abstract	intestinal and neuronal inflammation	DDF	affect	131	132	abstract	PD	DDF
39088165	student_A	255	274	abstract	lactic acid bacteria	bacteria	interact	431	436	abstract	CRL807	bacteria
39088165	student_A	255	274	abstract	lactic acid bacteria	bacteria	interact	439	461	abstract	immunomodulatory strain	bacteria
39088165	student_A	255	274	abstract	lactic acid bacteria	bacteria	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	277	279	abstract	LAB	bacteria	interact	431	436	abstract	CRL807	bacteria
39088165	student_A	277	279	abstract	LAB	bacteria	interact	439	461	abstract	immunomodulatory strain	bacteria
39088165	student_A	277	279	abstract	LAB	bacteria	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	294	330	abstract	Lactiplantibacillus plantarum CRL2130	bacteria	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	333	363	abstract	riboflavin overproducing strain	bacteria	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	367	399	abstract	Streptococcus thermophilus CRL808	bacteria	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	402	423	abstract	folate producer strain	bacteria	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	431	436	abstract	CRL807	bacteria	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	439	461	abstract	immunomodulatory strain	bacteria	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	507	518	abstract	parkinsonism	DDF	target	588	596	abstract	aged mice	animal
39088165	student_A	533	576	abstract	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	chemical	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	579	582	abstract	MPTP	chemical	influence	507	518	abstract	parkinsonism	DDF
39088165	student_A	609	628	abstract	levodopa-benserazide	drug	administered	588	596	abstract	aged mice	animal
39088165	student_A	738	741	abstract	MPP+	chemical	located in	651	676	abstract	N2a differentiated neurons	anatomical location
39088165	student_A	894	911	abstract	tyrosine hydrolase	chemical	located in	921	925	abstract	brain	anatomical location
39088165	student_A	914	915	abstract	TH	chemical	located in	921	925	abstract	brain	anatomical location
39088165	student_A	931	938	abstract	cytokine	chemical	located in	971	975	abstract	brain	anatomical location
39088165	student_A	1589	1605	abstract	intestinal damage	DDF	strike	1631	1636	abstract	villus	anatomical location
39088165	student_A	1728	1747	abstract	levodopa-benserazide	drug	change effect	1792	1811	abstract	intestinal dysbiosis	DDF
39088165	student_A	1792	1811	abstract	intestinal dysbiosis	DDF	target	1882	1897	abstract	healthy controls	human
39088165	student_A	1792	1811	abstract	intestinal dysbiosis	DDF	change abundance	1937	1959	abstract	Lactobacillaceae family	bacteria
39088165	student_A	1937	1959	abstract	Lactobacillaceae family	bacteria	located in	1882	1897	abstract	healthy controls	human


40126287	student_A	30	58	title	Pro-Inflammatory Gut Bacteria	bacteria	located in	95	105	title	Individuals	human
40126287	student_A	119	138	title	Alzheimer's Dementia	DDF	target	95	105	title	Individuals	human
40126287	student_A	30	48	abstract	Alzheimer's disease	DDF	is a	82	89	abstract	dementia	DDF
40126287	student_A	51	52	abstract	AD	DDF	is a	82	89	abstract	dementia	DDF
40126287	student_A	112	153	abstract	irreversible decline in cognitive function	DDF	affect	30	48	abstract	Alzheimer's disease	DDF
40126287	student_A	112	153	abstract	irreversible decline in cognitive function	DDF	affect	51	52	abstract	AD	DDF
40126287	student_A	112	153	abstract	irreversible decline in cognitive function	DDF	affect	82	89	abstract	dementia	DDF
40126287	student_A	246	259	abstract	gut microbiota	microbiome	is linked to	184	210	abstract	neurodegenerative disorders	DDF
40126287	student_A	453	466	abstract	gut microbiota	microbiome	located in	476	496	abstract	older resident adults	human
40126287	student_A	531	532	abstract	AD	DDF	target	476	496	abstract	older resident adults	human
40126287	student_A	626	634	abstract	microbial	microbiome	used by	663	685	abstract	16S rRNA gene profiling	biomedical technique
40126287	student_A	762	781	abstract	Escherichia/Shigella	bacteria	located in	703	714	abstract	AD sufferers	human
40126287	student_A	794	820	abstract	Clostridium_sensu_stricto_1	bacteria	located in	703	714	abstract	AD sufferers	human
40126287	student_A	873	883	abstract	Bacteroides	bacteria	located in	703	714	abstract	AD sufferers	human
40126287	student_A	893	908	abstract	Faecalibacterium	bacteria	located in	703	714	abstract	AD sufferers	human
40126287	student_A	918	924	abstract	Blautia	bacteria	located in	703	714	abstract	AD sufferers	human
40126287	student_A	938	946	abstract	Roseburia	bacteria	located in	703	714	abstract	AD sufferers	human
40126287	student_A	1069	1080	abstract	calprotectin	chemical	impact	989	1013	abstract	pro-inflammatory bacteria	bacteria
40126287	student_A	1085	1093	abstract	biomarker	DDF	affect	1098	1113	abstract	gut inflammation	DDF
40126287	student_A	1145	1165	abstract	microbial metabolites	chemical	administered	1196	1201	abstract	groups	human
40126287	student_A	1231	1232	abstract	AD	DDF	target	1213	1224	abstract	participants	human
40126287	student_A	1231	1232	abstract	AD	DDF	interact	1281	1305	abstract	branched-chain fatty acid	chemical
40126287	student_A	1231	1232	abstract	AD	DDF	interact	1308	1319	abstract	iso-butyrate	chemical
40126287	student_A	1231	1232	abstract	AD	DDF	interact	1364	1386	abstract	short chain fatty acids	chemical
40126287	student_A	1427	1445	abstract	Alzheimer's disease	DDF	target	1409	1420	abstract	Participants	human
40126287	student_A	1489	1502	abstract	gut microbiota	microbiome	located in	1409	1420	abstract	Participants	human
40126287	student_A	1489	1502	abstract	gut microbiota	microbiome	is linked to	1427	1445	abstract	Alzheimer's disease	DDF
40126287	student_A	1489	1502	abstract	gut microbiota	microbiome	located in	1528	1546	abstract	care home residents	human
40126287	student_A	1489	1502	abstract	gut microbiota	microbiome	is linked to	1679	1694	abstract	gut inflammation	DDF


36750093	student_A	4	17	abstract	gut microbiota	microbiome	is linked to	45	63	abstract	Alzheimer's disease	DDF
36750093	student_A	4	17	abstract	gut microbiota	microbiome	is linked to	66	67	abstract	AD	DDF
36750093	student_A	113	124	abstract	gut bacteria	bacteria	located in	129	132	abstract	mice	animal
36750093	student_A	113	124	abstract	gut bacteria	bacteria	influence	156	157	abstract	AD	DDF
36750093	student_A	243	265	abstract	short-chain fatty acids	chemical	influence	342	343	abstract	AD	DDF
36750093	student_A	293	313	abstract	bacterial metabolites	chemical	influence	342	343	abstract	AD	DDF


40220839	student_A	51	92	title	processed Polygala tenuifolia glycoprotein	chemical	influence	110	128	title	Alzheimer's disease	DDF
40220839	student_A	50	81	abstract	Polygala tenuifolia glycoprotein	chemical	influence	104	122	abstract	Alzheimer's disease	DDF
40220839	student_A	50	81	abstract	Polygala tenuifolia glycoprotein	chemical	influence	125	126	abstract	AD	DDF
40220839	student_A	84	86	abstract	ZPG	chemical	influence	104	122	abstract	Alzheimer's disease	DDF
40220839	student_A	84	86	abstract	ZPG	chemical	influence	125	126	abstract	AD	DDF
40220839	student_A	345	347	abstract	ZPG	chemical	impact	361	374	abstract	gut microbiota	microbiome
40220839	student_A	554	556	abstract	ZPG	chemical	influence	581	598	abstract	cognitive deficits	DDF
40220839	student_A	554	556	abstract	ZPG	chemical	influence	609	629	abstract	hippocampal pathology	DDF
40220839	student_A	554	556	abstract	ZPG	chemical	interact	647	649	abstract	APP	chemical
40220839	student_A	554	556	abstract	ZPG	chemical	interact	652	656	abstract	p-JNK	chemical
40220839	student_A	554	556	abstract	ZPG	chemical	interact	659	661	abstract	bax	chemical
40220839	student_A	554	556	abstract	ZPG	chemical	interact	668	672	abstract	bcl-2	chemical
40220839	student_A	554	556	abstract	ZPG	chemical	impact	711	724	abstract	gut microbiota	microbiome
40220839	student_A	791	795	abstract	ZPG-2	chemical	interact	834	892	abstract	Aβ<sub>25</sub><sub>-</sub><sub>35</sub>-induced PC12 cells	chemical
40220839	student_A	791	795	abstract	ZPG-2	chemical	influence	906	914	abstract	apoptosis	DDF
40220839	student_A	791	795	abstract	ZPG-2	chemical	interact	928	930	abstract	LDH	chemical
40220839	student_A	791	795	abstract	ZPG-2	chemical	influence	956	971	abstract	oxidative stress	DDF
40220839	student_A	791	795	abstract	ZPG-2	chemical	interact	977	979	abstract	JNK	chemical
40220839	student_A	1224	1226	abstract	ZPG	chemical	influence	1242	1243	abstract	AD	DDF
40220839	student_A	1224	1226	abstract	ZPG	chemical	influence	1257	1272	abstract	oxidative stress	DDF
40220839	student_A	1224	1226	abstract	ZPG	chemical	influence	1286	1294	abstract	apoptosis	DDF
40220839	student_A	1224	1226	abstract	ZPG	chemical	impact	1308	1321	abstract	gut microbiota	microbiome
40220839	student_A	1526	1528	abstract	ZPG	chemical	influence	1536	1537	abstract	AD	DDF


40471453	student_A	21	36	title	prebiotic fibres	dietary supplement	influence	74	88	title	type 2 diabetes	DDF
40471453	student_A	138	152	abstract	type 2 diabetes	DDF	target	126	131	abstract	people	human
40471453	student_A	155	157	abstract	T2D	DDF	target	126	131	abstract	people	human
40471453	student_A	324	345	abstract	healthy gut microbiome	microbiome	located in	383	411	abstract	immunocompromised populations	human
40471453	student_A	324	345	abstract	healthy gut microbiome	microbiome	located in	422	428	abstract	elderly	human
40471453	student_A	324	345	abstract	healthy gut microbiome	microbiome	located in	434	439	abstract	people	human
40471453	student_A	446	448	abstract	T2D	DDF	target	434	439	abstract	people	human
40471453	student_A	610	649	abstract	N-terminal propeptide of type 1 collagen	chemical	located in	716	721	abstract	people	human
40471453	student_A	652	655	abstract	P1NP	chemical	located in	716	721	abstract	people	human
40471453	student_A	663	703	abstract	C-terminal telopeptide of type 1 collagen	chemical	located in	716	721	abstract	people	human
40471453	student_A	706	710	abstract	CTX-1	chemical	located in	716	721	abstract	people	human
40471453	student_A	728	730	abstract	T2D	DDF	target	716	721	abstract	people	human
40471453	student_A	733	744	abstract	Participants	human	used by	853	896	abstract	randomised and double-blind crossover design	biomedical technique
40471453	student_A	786	805	abstract	inulin-type fructans	dietary supplement	administered	733	744	abstract	Participants	human
40471453	student_A	836	847	abstract	maltodextrin	dietary supplement	administered	733	744	abstract	Participants	human
40471453	student_A	1730	1732	abstract	T2D	DDF	target	1718	1723	abstract	people	human
40471453	student_A	1769	1778	abstract	microbiota	microbiome	located in	1804	1813	abstract	population	human


39717875	student_A	2	23	title	prebiotic intervention	dietary supplement	administered	59	71	title	healthy women	human
39717875	student_A	2	23	title	prebiotic intervention	dietary supplement	administered	84	86	title	men	human
39717875	student_A	0	22	abstract	Prebiotic dietary fiber	dietary supplement	influence	53	58	abstract	stress	DDF
39717875	student_A	0	22	abstract	Prebiotic dietary fiber	dietary supplement	administered	79	97	abstract	healthy individuals	human
39717875	student_A	25	27	abstract	PDF	dietary supplement	influence	53	58	abstract	stress	DDF
39717875	student_A	25	27	abstract	PDF	dietary supplement	administered	79	97	abstract	healthy individuals	human
39717875	student_A	53	58	abstract	stress	DDF	target	79	97	abstract	healthy individuals	human
39717875	student_A	341	359	abstract	healthy individuals	human	used by	198	233	abstract	extensive biological sample analyses	biomedical technique
39717875	student_A	341	359	abstract	healthy individuals	human	used by	471	501	abstract	ecological momentary assessment	biomedical technique
39717875	student_A	341	359	abstract	healthy individuals	human	used by	504	506	abstract	EMA	biomedical technique
39717875	student_A	401	403	abstract	PDF	dietary supplement	administered	341	359	abstract	healthy individuals	human
39717875	student_A	406	415	abstract	acacia gum	dietary supplement	administered	341	359	abstract	healthy individuals	human
39717875	student_A	421	433	abstract	carrot powder	dietary supplement	administered	341	359	abstract	healthy individuals	human
39717875	student_A	932	950	abstract	microbial diversity	microbiome	located in	955	973	abstract	female participants	human


39044957	student_A	52	67	title	Schisanlactone E	chemical	influence	101	119	title	Alzheimer's disease	DDF
39044957	student_A	70	72	title	XTS	chemical	influence	101	119	title	Alzheimer's disease	DDF
39044957	student_A	247	249	abstract	XTS	chemical	influence	276	294	abstract	Alzheimer's disease	DDF
39044957	student_A	247	249	abstract	XTS	chemical	influence	297	298	abstract	AD	DDF
39044957	student_A	386	388	abstract	XTS	chemical	influence	393	394	abstract	AD	DDF
39044957	student_A	386	388	abstract	XTS	chemical	located in	435	447	abstract	control group	animal
39044957	student_A	386	388	abstract	XTS	chemical	located in	450	451	abstract	NC	animal
39044957	student_A	386	388	abstract	XTS	chemical	located in	521	531	abstract	model group	animal
39044957	student_A	386	388	abstract	XTS	chemical	located in	534	534	abstract	M	animal
39044957	student_A	386	388	abstract	XTS	chemical	located in	555	573	abstract	XTS treatment group	animal
39044957	student_A	386	388	abstract	XTS	chemical	located in	576	578	abstract	Tre	animal
39044957	student_A	741	746	abstract	saline	chemical	located in	716	730	abstract	NC and M groups	animal
39044957	student_A	778	780	abstract	XTS	chemical	located in	759	767	abstract	Tre group	animal
39044957	student_A	1063	1070	abstract	Cytokine	chemical	located in	1107	1117	abstract	hippocampus	anatomical location
39044957	student_A	1080	1084	abstract	IL-1β	chemical	part of	1063	1070	abstract	Cytokine	chemical
39044957	student_A	1087	1090	abstract	IL-6	chemical	part of	1063	1070	abstract	Cytokine	chemical
39044957	student_A	1093	1097	abstract	TNF-α	chemical	part of	1063	1070	abstract	Cytokine	chemical
39044957	student_A	1338	1340	abstract	XTS	chemical	influence	1345	1346	abstract	AD	DDF
39044957	student_A	1359	1361	abstract	XTS	chemical	influence	1446	1470	abstract	histopathological changes	DDF
39044957	student_A	1531	1533	abstract	XTS	chemical	interact	1563	1590	abstract	inflammatory cytokines IL-1β	chemical
