pmid	annotator	subject_uri	subject_label	predicate	object_uri	object_label
39519025	student_A	http://purl.obolibrary.org/obo/OMIT_0028544	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
39519025	student_A	http://purl.obolibrary.org/obo/NCIT_C45247	animal	used by	http://purl.obolibrary.org/obo/NCIT_C19646	biomedical technique
39519025	student_A	http://purl.obolibrary.org/obo/NCIT_C14329	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
39519025	student_A	http://purl.obolibrary.org/obo/OMIT_0028544	microbiome	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal


37894093	student_A	http://purl.obolibrary.org/obo/NCIT_C2190	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12392	anatomical location
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186801	bacteria	located in	http://w3id.org/hereditary/ontology/gutbrain/resource/H000092	human
37894093	student_A	http://id.nlm.nih.gov/mesh/D000088562	DDF	target	http://id.nlm.nih.gov/mesh/D010361	human
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C3138	DDF
37894093	student_A	http://purl.obolibrary.org/obo/NCIT_C34082	anatomical location	located in	http://w3id.org/hereditary/ontology/gutbrain/resource/H000092	human
37894093	student_A	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome	located in	http://id.nlm.nih.gov/mesh/D010361	human
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	interact	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	located in	http://id.nlm.nih.gov/mesh/D010361	human
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	influence	http://snomed.info/id/1149492007	DDF
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	located in	http://w3id.org/hereditary/ontology/gutbrain/resource/H000092	human
37894093	student_A	http://purl.obolibrary.org/obo/NCIT_C3196	DDF	target	http://w3id.org/hereditary/ontology/gutbrain/resource/H000092	human
37894093	student_A	http://purl.obolibrary.org/obo/NCIT_C86294	bacteria	located in	http://w3id.org/hereditary/ontology/gutbrain/resource/H000092	human
37894093	student_A	http://purl.obolibrary.org/obo/NCIT_C128320	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C196862	DDF
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	interact	http://purl.obolibrary.org/obo/NCIT_C2190	chemical
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C128320	DDF
37894093	student_A	http://purl.obolibrary.org/obo/NCIT_C2190	chemical	influence	http://id.nlm.nih.gov/mesh/D000088562	DDF
37894093	student_A	http://id.nlm.nih.gov/mesh/D010361	human	used by	http://w3id.org/hereditary/ontology/gutbrain/resource/H000183	biomedical technique
37894093	student_A	http://purl.obolibrary.org/obo/NCIT_C25190	human	used by	http://w3id.org/hereditary/ontology/gutbrain/resource/H000183	biomedical technique
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	influence	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C97161	DDF
37894093	student_A	http://id.nlm.nih.gov/mesh/D000088562	DDF	target	http://purl.obolibrary.org/obo/NCIT_C25190	human
37894093	student_A	http://purl.obolibrary.org/obo/NCIT_C2190	chemical	located in	http://w3id.org/hereditary/ontology/gutbrain/resource/H000092	human
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C2991	DDF
37894093	student_A	http://purl.obolibrary.org/obo/NCIT_C2190	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3196	DDF
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C3243	DDF
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1301	bacteria	located in	http://id.nlm.nih.gov/mesh/D010361	human
37894093	student_A	http://id.nlm.nih.gov/mesh/D003013	bacteria	located in	http://id.nlm.nih.gov/mesh/D010361	human
37894093	student_A	http://id.nlm.nih.gov/mesh/D003013	bacteria	located in	http://w3id.org/hereditary/ontology/gutbrain/resource/H000092	human
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1522	bacteria	located in	http://w3id.org/hereditary/ontology/gutbrain/resource/H000092	human
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	interact	http://id.nlm.nih.gov/mesh/D003013	bacteria
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37894093	student_A	http://purl.obolibrary.org/obo/NCBITaxon_186803	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C3196	DDF


37937381	student_A	http://snomed.info/id/726756003	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_33958	bacteria
37937381	student_A	http://snomed.info/id/726756003	dietary supplement	impact	http://purl.obolibrary.org/obo/NCIT_C14296	bacteria
37937381	student_A	http://snomed.info/id/726756003	dietary supplement	influence	http://purl.obolibrary.org/obo/CHEBI_16412	DDF
37937381	student_A	http://snomed.info/id/726756003	dietary supplement	impact	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37937381	student_A	http://purl.obolibrary.org/obo/NCIT_C1814	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C116921	DDF
37937381	student_A	http://snomed.info/id/726756003	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_239934	bacteria
37937381	student_A	http://snomed.info/id/726756003	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C2991	DDF
37937381	student_A	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
37937381	student_A	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	is a	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF
37937381	student_A	http://snomed.info/id/726756003	dietary supplement	influence	http://id.nlm.nih.gov/mesh/D000090862	DDF
37937381	student_A	http://snomed.info/id/726756003	dietary supplement	impact	http://purl.obolibrary.org/obo/NCBITaxon_1937008	bacteria
37937381	student_A	http://purl.obolibrary.org/obo/NCIT_C116921	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C116921	DDF
37937381	student_A	http://snomed.info/id/726756003	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C116921	DDF


36554429	student_A	http://purl.obolibrary.org/obo/CHEBI_35366	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C26845	DDF


30113252	student_A	http://purl.obolibrary.org/obo/CHEBI_26666	chemical	influence	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
30113252	student_A	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C84934	DDF
30113252	student_A	http://purl.obolibrary.org/obo/NCIT_C2337	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_26666	chemical
30113252	student_A	http://purl.obolibrary.org/obo/CHEBI_26666	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
30113252	student_A	http://purl.obolibrary.org/obo/NCIT_C84934	DDF	target	http://id.nlm.nih.gov/mesh/D010361	human
30113252	student_A	https://uts.nlm.nih.gov/uts/umls/concept/C1840264	drug	change effect	http://purl.obolibrary.org/obo/NCIT_C84934	DDF
30113252	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1301	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C84934	DDF
30113252	student_A	http://id.nlm.nih.gov/mesh/D000069196	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2889	DDF
30113252	student_A	http://purl.obolibrary.org/obo/NCIT_C80324	bacteria	influence	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
30113252	student_A	http://id.nlm.nih.gov/mesh/D010361	human	used by	http://purl.obolibrary.org/obo/NCIT_C101293	biomedical technique
30113252	student_A	http://purl.obolibrary.org/obo/NCIT_C28143	human	used by	http://purl.obolibrary.org/obo/NCIT_C101293	biomedical technique
30113252	student_A	http://purl.obolibrary.org/obo/NCIT_C84934	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_1301	bacteria
30113252	student_A	https://uts.nlm.nih.gov/uts/umls/concept/C1840264	drug	impact	http://purl.obolibrary.org/obo/NCBITaxon_1301	bacteria
30113252	student_A	http://id.nlm.nih.gov/mesh/D010361	human	used by	http://purl.obolibrary.org/obo/NCIT_C30014	biomedical technique
30113252	student_A	http://purl.obolibrary.org/obo/NCIT_C28143	human	used by	http://purl.obolibrary.org/obo/NCIT_C30014	biomedical technique
30113252	student_A	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C84934	DDF
30113252	student_A	http://purl.obolibrary.org/obo/CHEBI_25212	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
30113252	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1301	bacteria	located in	http://id.nlm.nih.gov/mesh/D010361	human
30113252	student_A	http://purl.obolibrary.org/obo/CHEBI_26666	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_26666	chemical
30113252	student_A	http://purl.obolibrary.org/obo/NCIT_C2337	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
30113252	student_A	http://purl.obolibrary.org/obo/NCIT_C84934	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C2889	DDF
30113252	student_A	http://purl.obolibrary.org/obo/CHEBI_25212	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_26666	chemical
30113252	student_A	https://uts.nlm.nih.gov/uts/umls/concept/C1840264	drug	administered	http://id.nlm.nih.gov/mesh/D010361	human


36035436	student_A	http://purl.obolibrary.org/obo/NCIT_C82342	DDF	target	http://w3id.org/hereditary/ontology/gutbrain/resource/H000005	animal
36035436	student_A	http://id.nlm.nih.gov/mesh/D000069196	microbiome	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
36035436	student_A	http://purl.obolibrary.org/obo/NCIT_C82342	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C195952	DDF
36035436	student_A	http://purl.obolibrary.org/obo/NCIT_C82342	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C4786	DDF
36035436	student_A	http://purl.obolibrary.org/obo/NCIT_C82342	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36035436	student_A	http://purl.obolibrary.org/obo/NCIT_C82342	DDF	target	http://purl.obolibrary.org/obo/NCIT_C46110	animal
36035436	student_A	http://purl.obolibrary.org/obo/NCIT_C82342	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
36035436	student_A	http://purl.obolibrary.org/obo/NCIT_C162870	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C34082	anatomical location
36035436	student_A	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	located in	http://purl.obolibrary.org/obo/NCIT_C34082	anatomical location
36035436	student_A	http://purl.obolibrary.org/obo/NCIT_C82342	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C34082	anatomical location


37684694	student_A	http://purl.obolibrary.org/obo/NCIT_C2890	DDF	affect	http://purl.obolibrary.org/obo/OMIT_0002896	DDF
37684694	student_A	http://purl.obolibrary.org/obo/NCIT_C89329	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF
37684694	student_A	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF	is a	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF
37684694	student_A	http://purl.obolibrary.org/obo/NCIT_C2890	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
37684694	student_A	http://purl.obolibrary.org/obo/NCIT_C20464	chemical	influence	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF
37684694	student_A	http://w3id.org/hereditary/ontology/gutbrain/resource/H000089	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
37684694	student_A	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF	target	http://id.nlm.nih.gov/mesh/D010361	human
37684694	student_A	http://w3id.org/hereditary/ontology/gutbrain/resource/H000089	microbiome	located in	http://id.nlm.nih.gov/mesh/D010361	human
37684694	student_A	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	located in	http://id.nlm.nih.gov/mesh/D010361	human
37684694	student_A	http://id.nlm.nih.gov/mesh/D010361	human	used by	http://id.nlm.nih.gov/mesh/D000095028	biomedical technique
37684694	student_A	http://purl.obolibrary.org/obo/NCIT_C687	chemical	part of	http://purl.obolibrary.org/obo/NCIT_C687	chemical
37684694	student_A	http://purl.obolibrary.org/obo/CHEBI_52998	chemical	impact	http://purl.obolibrary.org/obo/NCBITaxon_848	bacteria
37684694	student_A	http://purl.obolibrary.org/obo/NCIT_C687	chemical	influence	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF
37684694	student_A	http://purl.obolibrary.org/obo/NCIT_C20464	chemical	located in	http://id.nlm.nih.gov/mesh/D010361	human
37684694	student_A	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF
37684694	student_A	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF
37684694	student_A	http://w3id.org/hereditary/ontology/gutbrain/resource/H000089	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C89329	DDF


36717893	student_A	http://purl.obolibrary.org/obo/NCIT_C124639	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C165593	DDF
36717893	student_A	http://purl.obolibrary.org/obo/CHEBI_17855	chemical	impact	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36717893	student_A	http://purl.obolibrary.org/obo/CHEBI_82933	chemical	produced by	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36717893	student_A	http://purl.obolibrary.org/obo/NCIT_C165593	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C165593	DDF
36717893	student_A	http://purl.obolibrary.org/obo/NCIT_C165593	DDF	target	http://purl.obolibrary.org/obo/NCBITaxon_9605	human
36717893	student_A	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C165593	DDF
36717893	student_A	http://purl.obolibrary.org/obo/CHEBI_47774	chemical	impact	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36717893	student_A	http://purl.obolibrary.org/obo/NCIT_C26747	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C165593	DDF
36717893	student_A	http://purl.obolibrary.org/obo/NCIT_C84444	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C165593	DDF
36717893	student_A	http://purl.obolibrary.org/obo/NCIT_C3390	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C165593	DDF
36717893	student_A	http://id.nlm.nih.gov/mesh/D008076	chemical	impact	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36717893	student_A	http://purl.obolibrary.org/obo/NCIT_C3298	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C165593	DDF
36717893	student_A	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C165593	DDF
36717893	student_A	http://purl.obolibrary.org/obo/NCIT_C26732	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C165593	DDF


36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C68804	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12444	anatomical location
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	change abundance	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C15222	food	impact	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C15222	food	impact	http://purl.obolibrary.org/obo/NCBITaxon_1940338	bacteria
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C61426	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_15843	chemical
36558497	student_A	http://purl.obolibrary.org/obo/OMIT_0016485	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C68804	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36558497	student_A	http://purl.obolibrary.org/obo/OMIT_0016485	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C120865	DDF
36558497	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C68804	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12443	anatomical location
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	interact	http://purl.obolibrary.org/obo/OMIT_0016485	chemical
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C120865	DDF
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C120865	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36558497	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1940338	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C165169	food	administered	http://purl.obolibrary.org/obo/NCIT_C45247	animal
36558497	student_A	http://purl.obolibrary.org/obo/CHEBI_15843	chemical	impact	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36558497	student_A	http://id.nlm.nih.gov/mesh/D018793	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36558497	student_A	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_1940338	bacteria


40184646	student_A	http://purl.obolibrary.org/obo/CHEBI_26208	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_35366	chemical
40184646	student_A	http://purl.obolibrary.org/obo/NCIT_C28143	human	used by	http://purl.obolibrary.org/obo/NCIT_C192768	biomedical technique
40184646	student_A	http://purl.obolibrary.org/obo/CHEBI_35366	chemical	impact	http://w3id.org/hereditary/ontology/gutbrain/resource/H000089	microbiome
40184646	student_A	http://purl.obolibrary.org/obo/NCIT_C3362	DDF	target	http://id.nlm.nih.gov/mesh/D010361	human
40184646	student_A	http://purl.obolibrary.org/obo/CHEBI_35366	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_35366	chemical
40184646	student_A	http://purl.obolibrary.org/obo/CHEBI_35366	chemical	impact	http://purl.obolibrary.org/obo/NCIT_C93019	microbiome
40184646	student_A	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C89338	DDF
40184646	student_A	http://id.nlm.nih.gov/mesh/D010361	human	used by	http://purl.obolibrary.org/obo/NCIT_C192768	biomedical technique
40184646	student_A	http://purl.obolibrary.org/obo/CHEBI_35366	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3362	DDF


40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C178192	food	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C71972	food	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C2893	DDF	target	http://id.nlm.nih.gov/mesh/D014930	human
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C830	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	http://snomed.info/id/311918000	food	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C331	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C26696	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C2893	DDF
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C68492	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C126482	food	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	https://uts.nlm.nih.gov/uts/umls/concept/C5873086	food	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	http://id.nlm.nih.gov/mesh/D009754	food	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C62695	food	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C26696	DDF	target	http://id.nlm.nih.gov/mesh/D014930	human
40499835	student_A	http://purl.obolibrary.org/obo/NCIT_C124639	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C2893	DDF


36888896	student_A	http://purl.obolibrary.org/obo/NCIT_C2337	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_26666	chemical
36888896	student_A	http://w3id.org/hereditary/ontology/gutbrain/resource/H000091	dietary supplement	administered	http://id.nlm.nih.gov/mesh/D010361	human
36888896	student_A	http://purl.obolibrary.org/obo/NCIT_C92196	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36888896	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
36888896	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C92196	DDF
36888896	student_A	http://id.nlm.nih.gov/mesh/D019636	DDF	target	http://id.nlm.nih.gov/mesh/D010361	human
36888896	student_A	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36888896	student_A	http://id.nlm.nih.gov/mesh/D019636	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36888896	student_A	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	is a	http://id.nlm.nih.gov/mesh/D019636	DDF
36888896	student_A	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C93019	anatomical location
36888896	student_A	http://id.nlm.nih.gov/mesh/D000090862	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36888896	student_A	http://purl.obolibrary.org/obo/CHEBI_26666	chemical	produced by	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36888896	student_A	http://purl.obolibrary.org/obo/NCIT_C93144	dietary supplement	impact	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36888896	student_A	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
36888896	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria	influence	http://id.nlm.nih.gov/mesh/D000090862	DDF
36888896	student_A	http://purl.obolibrary.org/obo/CHEBI_25212	chemical	produced by	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
36888896	student_A	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
36888896	student_A	https://uts.nlm.nih.gov/uts/umls/concept/C0262405	DDF	strike	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
36888896	student_A	http://w3id.org/hereditary/ontology/gutbrain/resource/H000091	dietary supplement	influence	http://id.nlm.nih.gov/mesh/D019636	DDF
36888896	student_A	http://purl.obolibrary.org/obo/NCIT_C2337	chemical	produced by	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome


37461349	student_A	http://purl.obolibrary.org/obo/NCIT_C26891	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
37461349	student_A	http://purl.obolibrary.org/obo/CHEBI_15724	chemical	influence	http://id.nlm.nih.gov/mesh/D000090862	DDF
37461349	student_A	http://purl.obolibrary.org/obo/CHEBI_15724	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C113101	DDF
37461349	student_A	http://purl.obolibrary.org/obo/CHEBI_15724	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C26891	DDF
37461349	student_A	http://purl.obolibrary.org/obo/NCBITaxon_239934	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37461349	student_A	http://purl.obolibrary.org/obo/CHEBI_15724	chemical	impact	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37461349	student_A	http://purl.obolibrary.org/obo/NCIT_C35768	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
37461349	student_A	http://purl.obolibrary.org/obo/CHEBI_15724	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C35768	DDF
37461349	student_A	http://purl.obolibrary.org/obo/NCIT_C26747	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
37461349	student_A	http://purl.obolibrary.org/obo/CHEBI_15724	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
37461349	student_A	http://purl.obolibrary.org/obo/CHEBI_15724	chemical	produced by	http://purl.obolibrary.org/obo/NCIT_C93019	microbiome
37461349	student_A	http://purl.obolibrary.org/obo/CHEBI_15724	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C26747	DDF
37461349	student_A	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF	change abundance	http://purl.obolibrary.org/obo/NCIT_C93019	microbiome
37461349	student_A	http://id.nlm.nih.gov/mesh/D000068536	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37461349	student_A	http://purl.obolibrary.org/obo/NCBITaxon_562	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37461349	student_A	http://purl.obolibrary.org/obo/NCBITaxon_1678	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37461349	student_A	http://purl.obolibrary.org/obo/NCIT_C85961	bacteria	part of	http://purl.obolibrary.org/obo/OMIT_0028418	microbiome
37461349	student_A	http://purl.obolibrary.org/obo/CHEBI_15724	chemical	impact	http://purl.obolibrary.org/obo/NCIT_C93019	microbiome


33218345	student_A	http://purl.obolibrary.org/obo/OHMI_0000002	microbiome	located in	http://id.nlm.nih.gov/mesh/D011153	human
33218345	student_A	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	located in	http://id.nlm.nih.gov/mesh/D011153	human
33218345	student_A	http://id.nlm.nih.gov/mesh/D011153	human	used by	http://purl.obolibrary.org/obo/NCIT_C16809	biomedical technique
33218345	student_A	http://purl.obolibrary.org/obo/NCBITaxon_2172	bacteria	located in	http://id.nlm.nih.gov/mesh/D011153	human
33218345	student_A	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C34580	DDF
33218345	student_A	http://purl.obolibrary.org/obo/NCBITaxon_990719	bacteria	located in	http://id.nlm.nih.gov/mesh/D011153	human
33218345	student_A	http://id.nlm.nih.gov/mesh/D019636	DDF	target	http://id.nlm.nih.gov/mesh/D011153	human
33218345	student_A	http://purl.obolibrary.org/obo/NCIT_C34580	DDF	is a	http://id.nlm.nih.gov/mesh/D019636	DDF
